schema_version,profile_id,interest_id,weight,explicit_weight,behavior_weight,updated_at
3.0,profile-v3-0811,health-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0811,natural-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0811,ui-ux,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,entrepreneurship,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,mobile-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,international-community,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,web-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,finance,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,travel,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0812,cybersecurity,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0813,product,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0813,mental-health,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0813,volunteering,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0813,music,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0814,entrepreneurship,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0814,volunteering,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0814,engineering,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0814,languages,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0815,graphic-design,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0815,web-development,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0815,languages,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0815,social-sciences,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0815,data-science,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0816,web-development,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0816,wellbeing,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0816,career,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0816,game-development,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0817,wellbeing,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0817,health-sciences,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0817,social-sciences,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0818,career,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0818,entrepreneurship,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0818,engineering,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0818,data-science,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0818,mental-health,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0819,volunteering,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0819,sports,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0819,travel,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,social-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,sustainability,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,graphic-design,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,mental-health,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,mobile-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,career,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,volunteering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0820,engineering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0821,sports,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0821,graphic-design,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0821,travel,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0822,data-science,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0822,web-development,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0822,product,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0822,entrepreneurship,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,game-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,career,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,engineering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,graphic-design,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,photography,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,volunteering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,mobile-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0823,ai,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,mental-health,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,social-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,photography,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,music,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,nutrition,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,data-science,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,mobile-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0824,finance,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0825,international-community,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0825,web-development,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0825,cybersecurity,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0826,data-science,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0826,product,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0826,natural-sciences,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0827,health-sciences,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0827,social-sciences,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0827,natural-sciences,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0827,finance,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0827,ui-ux,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0828,nutrition,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0828,ai,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0828,sports,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0828,entrepreneurship,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0828,ui-ux,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0829,graphic-design,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0829,wellbeing,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0829,photography,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0829,music,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0830,graphic-design,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0830,mobile-development,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0830,web-development,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0830,cybersecurity,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0830,product,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,ui-ux,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,cybersecurity,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,web-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,sports,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,mental-health,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,health-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0831,music,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0832,graphic-design,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0832,health-sciences,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0832,cybersecurity,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0832,engineering,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0832,volunteering,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,mobile-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,languages,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,health-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,wellbeing,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,web-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,nutrition,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,theatre,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0833,entrepreneurship,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0834,ui-ux,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0834,nutrition,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0834,natural-sciences,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,volunteering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,sustainability,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,culture,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,game-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,wellbeing,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,sports,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0835,web-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,career,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,sustainability,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,health-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,finance,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,ui-ux,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0836,sports,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0837,photography,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0837,mental-health,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0837,web-development,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0837,sustainability,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0837,international-community,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0838,sustainability,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0838,nutrition,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0838,cybersecurity,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0838,languages,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0838,mobile-development,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,web-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,sustainability,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,engineering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,finance,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,mental-health,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,sports,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0839,theatre,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,web-development,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,wellbeing,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,theatre,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,mobile-development,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,mental-health,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0840,natural-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0841,social-sciences,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0841,culture,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0841,career,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0841,ai,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,data-science,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,travel,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,ui-ux,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,culture,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,social-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,photography,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0842,languages,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,health-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,career,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,photography,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,graphic-design,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,natural-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0843,sports,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,cybersecurity,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,culture,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,finance,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,languages,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,sustainability,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,graphic-design,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0844,product,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,sports,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,photography,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,health-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,engineering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,ai,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,nutrition,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,career,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0845,theatre,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0846,languages,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0846,sustainability,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0846,international-community,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0847,web-development,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0847,culture,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0847,music,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0847,nutrition,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,natural-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,product,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,health-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,volunteering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,engineering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,nutrition,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0848,music,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,graphic-design,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,travel,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,culture,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,engineering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,entrepreneurship,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,natural-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0849,product,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,ai,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,game-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,cybersecurity,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,web-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,sustainability,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,languages,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,international-community,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0850,social-responsibility,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,mobile-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,music,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,social-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,sustainability,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,theatre,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,culture,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,photography,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0851,data-science,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0852,sports,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0852,culture,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0852,career,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0852,music,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,game-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,music,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,sports,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,engineering,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,ui-ux,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,entrepreneurship,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0853,international-community,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0854,graphic-design,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0854,ai,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0854,photography,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0854,natural-sciences,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0855,natural-sciences,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0855,nutrition,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0855,social-responsibility,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0855,ai,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,travel,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,data-science,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,game-development,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,wellbeing,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,music,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0856,sports,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0857,engineering,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0857,languages,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0857,graphic-design,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0857,entrepreneurship,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,web-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,data-science,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,cybersecurity,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,sports,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,sustainability,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,volunteering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,product,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0858,graphic-design,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,social-sciences,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,product,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,data-science,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,game-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,ai,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,entrepreneurship,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0859,mobile-development,0.142857,0.142857,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0860,cybersecurity,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0860,ai,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0860,theatre,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0860,travel,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0860,social-responsibility,0.2,0.2,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,social-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,health-sciences,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,entrepreneurship,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,product,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,nutrition,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,volunteering,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,game-development,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0861,mental-health,0.125,0.125,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0862,social-sciences,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0862,cybersecurity,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0862,theatre,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0862,mental-health,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0863,product,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0863,social-responsibility,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0863,languages,0.333333,0.333333,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0864,ui-ux,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0864,entrepreneurship,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0864,theatre,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0864,health-sciences,0.25,0.25,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0865,nutrition,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0865,natural-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0865,cybersecurity,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
3.0,profile-v3-0865,health-sciences,0.166667,0.166667,0.0,2026-08-01T09:00:00+00:00
