profile_id,schema_version,university_id,program_id,education_level,class_year,interest_ids,participation_goal_ids,participation_modes,fee_preference,language_preference
593,2.0,yok-ankara,graphic-design,bachelor,3,culture;international-community;nutrition;social-responsibility;ui-ux;graphic-design;finance;web-development,compete,hybrid,no_preference,en
594,2.0,yok-hacettepe,industrial-engineering,bachelor,1,natural-sciences;photography;wellbeing,compete;learn,online,paid_ok,no_preference
595,2.0,yok-ankara,psychology,bachelor,1,photography;cybersecurity;nutrition;game-development;international-community;sustainability,network,onsite;hybrid,no_preference,tr
596,2.0,yok-hacettepe,business,bachelor,2,social-sciences;career;health-sciences;mental-health;theatre;travel;volunteering,learn,online;onsite,no_preference,no_preference
597,2.0,yok-itu,medicine,bachelor,2,volunteering;engineering;product;wellbeing;nutrition;graphic-design;game-development,social-impact,hybrid;onsite,free_only,en
598,2.0,yok-ankara,computer-engineering,bachelor,4,sustainability;social-sciences;nutrition,career,onsite,free_only,en
599,2.0,yok-bogazici,industrial-engineering,bachelor,4,photography;finance;nutrition,compete;network,onsite,free_only,en
600,2.0,yok-itu,psychology,bachelor,2,social-sciences;graphic-design;culture;ai;languages;engineering,career;build-project;social-impact,online;hybrid,paid_ok,no_preference
601,2.0,yok-itu,graphic-design,bachelor,4,finance;culture;travel,career;learn;build-project,online;hybrid,no_preference,tr
602,2.0,yok-yildiz,psychology,bachelor,2,natural-sciences;sustainability;photography;culture;graphic-design;career;ai,compete;build-project;social-impact,hybrid,no_preference,no_preference
603,2.0,yok-itu,industrial-engineering,bachelor,2,cybersecurity;mental-health;mobile-development;languages,learn,hybrid,paid_ok,en
604,2.0,yok-hacettepe,industrial-engineering,bachelor,2,mobile-development;ai;international-community;engineering;wellbeing;travel;photography,social-impact,hybrid,free_only,no_preference
605,2.0,yok-iyte,psychology,bachelor,2,music;sports;ai;photography;graphic-design;web-development,social-impact,onsite,free_only,tr
606,2.0,yok-yildiz,industrial-engineering,bachelor,4,volunteering;product;photography;theatre;nutrition;web-development,social-impact;network,hybrid;onsite,no_preference,tr
607,2.0,yok-hacettepe,computer-engineering,bachelor,4,health-sciences;natural-sciences;ai;sports;international-community,build-project;network;compete,hybrid;onsite,free_only,tr
608,2.0,yok-yildiz,psychology,bachelor,4,music;sustainability;data-science;culture;graphic-design,learn,onsite,paid_ok,en
609,2.0,yok-iyte,graphic-design,bachelor,4,social-sciences;photography;data-science;web-development,learn;social-impact,online;hybrid,paid_ok,tr
610,2.0,yok-iyte,industrial-engineering,bachelor,4,sports;health-sciences;volunteering,network;compete;social-impact,onsite;online,free_only,tr
611,2.0,yok-itu,industrial-engineering,bachelor,4,nutrition;entrepreneurship;culture;theatre;health-sciences;cybersecurity;ai,learn;career,onsite;hybrid,paid_ok,en
612,2.0,yok-bogazici,graphic-design,bachelor,2,ui-ux;social-responsibility;mobile-development;product;health-sciences;volunteering,career,onsite,free_only,no_preference
613,2.0,yok-hacettepe,graphic-design,bachelor,4,nutrition;theatre;graphic-design;cybersecurity;international-community;mobile-development;ai,network;compete,online,paid_ok,en
614,2.0,yok-iyte,industrial-engineering,bachelor,1,graphic-design;music;game-development;finance;engineering;mobile-development;nutrition,career;compete,online,paid_ok,tr
615,2.0,yok-itu,industrial-engineering,bachelor,1,mental-health;game-development;languages;natural-sciences;web-development;social-sciences,build-project,online,paid_ok,tr
616,2.0,yok-itu,industrial-engineering,bachelor,2,product;social-sciences;culture;wellbeing;sustainability;cybersecurity;engineering,learn;career,hybrid;online,free_only,no_preference
617,2.0,yok-iyte,psychology,bachelor,2,ai;health-sciences;sustainability;volunteering,career,online,no_preference,no_preference
618,2.0,yok-hacettepe,business,bachelor,2,ai;web-development;game-development;social-sciences;ui-ux;entrepreneurship,learn;network,onsite;hybrid,free_only,en
619,2.0,yok-bogazici,medicine,bachelor,6,photography;music;sports,career;compete,online,free_only,no_preference
620,2.0,yok-yildiz,computer-engineering,bachelor,2,sustainability;sports;graphic-design;international-community;data-science;entrepreneurship,build-project;network,hybrid;online,free_only,en
621,2.0,yok-bogazici,computer-engineering,bachelor,1,travel;social-responsibility;finance;music;nutrition,social-impact,hybrid,paid_ok,en
622,2.0,yok-iyte,business,bachelor,1,social-sciences;health-sciences;social-responsibility;nutrition;mobile-development,network,onsite;online,paid_ok,no_preference
623,2.0,yok-yildiz,computer-engineering,bachelor,2,product;ui-ux;wellbeing,learn,onsite,no_preference,tr
624,2.0,yok-ankara,industrial-engineering,bachelor,3,wellbeing;engineering;social-responsibility;web-development;cybersecurity,build-project,online;hybrid,no_preference,tr
625,2.0,yok-yildiz,computer-engineering,bachelor,2,travel;wellbeing;natural-sciences;volunteering,compete;network,onsite;online,paid_ok,tr
626,2.0,yok-itu,computer-engineering,bachelor,4,engineering;international-community;volunteering;data-science;health-sciences;music,social-impact,hybrid;online,paid_ok,tr
627,2.0,yok-ankara,medicine,bachelor,2,travel;social-responsibility;languages;photography;engineering;graphic-design,social-impact;build-project;learn,onsite,paid_ok,tr
628,2.0,yok-bogazici,computer-engineering,bachelor,1,sustainability;finance;music;photography;graphic-design;cybersecurity;nutrition,compete;network,online;hybrid,no_preference,en
629,2.0,yok-ankara,medicine,bachelor,6,entrepreneurship;game-development;mental-health;wellbeing,compete,online,paid_ok,en
630,2.0,yok-bogazici,medicine,bachelor,1,languages;international-community;photography;nutrition;ui-ux;sustainability,build-project;learn;network,onsite,no_preference,tr
631,2.0,yok-bogazici,business,bachelor,3,wellbeing;natural-sciences;international-community;social-responsibility;product,social-impact;network;career,onsite,no_preference,en
632,2.0,yok-iyte,medicine,bachelor,2,entrepreneurship;photography;sustainability;career;sports;cybersecurity;culture,social-impact;compete;career,hybrid;online,free_only,en
633,2.0,yok-iyte,medicine,bachelor,1,product;culture;web-development;mobile-development;engineering;sports,career;network;compete,onsite;online,no_preference,no_preference
634,2.0,yok-hacettepe,business,bachelor,4,culture;natural-sciences;mobile-development;languages;ai;theatre;health-sciences,career;network,hybrid;online,paid_ok,no_preference
635,2.0,yok-bogazici,industrial-engineering,bachelor,3,photography;mental-health;culture;ai;cybersecurity;international-community;graphic-design,network,onsite;online,paid_ok,no_preference
636,2.0,yok-itu,psychology,bachelor,3,ui-ux;mental-health;volunteering,learn;social-impact,online,no_preference,en
637,2.0,yok-yildiz,business,bachelor,4,international-community;social-responsibility;languages;social-sciences;web-development,social-impact;learn,hybrid,free_only,tr
638,2.0,yok-bogazici,business,bachelor,1,theatre;game-development;web-development;mobile-development,compete;social-impact,hybrid,paid_ok,en
639,2.0,yok-bogazici,business,bachelor,1,mobile-development;nutrition;health-sciences,build-project;compete,onsite,free_only,tr
640,2.0,yok-ankara,medicine,bachelor,1,international-community;nutrition;engineering;natural-sciences;volunteering;entrepreneurship,network;career,hybrid;online,no_preference,no_preference
641,2.0,yok-iyte,industrial-engineering,bachelor,3,mobile-development;finance;theatre;nutrition;photography,career;social-impact;compete,online;hybrid,free_only,no_preference
642,2.0,yok-yildiz,industrial-engineering,bachelor,1,data-science;web-development;mental-health;natural-sciences;culture;volunteering;theatre;entrepreneurship,social-impact,online;onsite,free_only,en
643,2.0,yok-iyte,psychology,bachelor,4,nutrition;mobile-development;social-responsibility;sustainability;international-community;career;languages;music,social-impact,onsite,paid_ok,tr
644,2.0,yok-bogazici,graphic-design,bachelor,3,nutrition;entrepreneurship;volunteering;languages;photography;ai,social-impact,onsite;hybrid,paid_ok,en
645,2.0,yok-bogazici,industrial-engineering,bachelor,4,web-development;engineering;culture;cybersecurity;graphic-design,compete;learn,online;hybrid,paid_ok,en
646,2.0,yok-hacettepe,business,bachelor,3,graphic-design;game-development;cybersecurity;wellbeing,learn,hybrid,no_preference,no_preference
647,2.0,yok-hacettepe,industrial-engineering,bachelor,4,data-science;entrepreneurship;travel;wellbeing;graphic-design;international-community,learn,onsite;hybrid,free_only,tr
648,2.0,yok-iyte,medicine,bachelor,4,travel;photography;natural-sciences;game-development,network;social-impact;build-project,online,no_preference,en
649,2.0,yok-bogazici,industrial-engineering,bachelor,2,data-science;volunteering;product;international-community,network;career;build-project,onsite;hybrid,no_preference,tr
650,2.0,yok-hacettepe,industrial-engineering,bachelor,2,cybersecurity;data-science;social-responsibility;volunteering,build-project;learn,online,paid_ok,tr
651,2.0,yok-bogazici,computer-engineering,bachelor,2,ui-ux;natural-sciences;sustainability;languages;data-science;game-development;ai,compete;build-project,hybrid;onsite,free_only,no_preference
652,2.0,yok-itu,psychology,bachelor,2,game-development;mental-health;cybersecurity;international-community,social-impact,onsite;online,free_only,no_preference
653,2.0,yok-itu,graphic-design,bachelor,1,theatre;culture;sustainability;entrepreneurship;product;finance,career,hybrid;online,free_only,tr
654,2.0,yok-bogazici,medicine,bachelor,1,international-community;travel;ui-ux;ai;graphic-design,learn,hybrid;onsite,free_only,en
655,2.0,yok-iyte,psychology,bachelor,2,ui-ux;game-development;languages;data-science;culture;natural-sciences,compete;build-project;learn,online;hybrid,free_only,tr
656,2.0,yok-hacettepe,computer-engineering,bachelor,4,data-science;social-responsibility;culture;entrepreneurship;finance,network,hybrid,free_only,tr
657,2.0,yok-itu,graphic-design,bachelor,1,health-sciences;entrepreneurship;cybersecurity;mobile-development,network,onsite;hybrid,paid_ok,en
658,2.0,yok-yildiz,industrial-engineering,bachelor,3,social-responsibility;natural-sciences;languages;engineering,build-project,hybrid;onsite,paid_ok,tr
659,2.0,yok-bogazici,business,bachelor,2,ui-ux;data-science;mental-health;entrepreneurship;sports;music;volunteering,learn;compete;social-impact,online,free_only,tr
660,2.0,yok-bogazici,business,bachelor,1,ui-ux;health-sciences;culture;mental-health;social-responsibility;cybersecurity;international-community;volunteering,build-project;network,hybrid,no_preference,tr
661,2.0,yok-ankara,medicine,bachelor,3,international-community;graphic-design;natural-sciences,social-impact;compete,hybrid,no_preference,tr
662,2.0,yok-yildiz,psychology,bachelor,4,photography;ai;nutrition;product,social-impact,hybrid;online,free_only,no_preference
663,2.0,yok-yildiz,business,bachelor,3,international-community;entrepreneurship;nutrition;ai;career;volunteering,network;build-project;learn,hybrid,no_preference,no_preference
664,2.0,yok-bogazici,business,bachelor,2,music;volunteering;social-sciences;engineering;nutrition;product,network;social-impact,onsite,no_preference,no_preference
665,2.0,yok-hacettepe,medicine,bachelor,4,volunteering;photography;cybersecurity,career;learn,onsite;hybrid,free_only,tr
666,2.0,yok-iyte,business,bachelor,4,product;cybersecurity;web-development;travel;health-sciences;music;culture;natural-sciences,social-impact;build-project,online;hybrid,paid_ok,no_preference
667,2.0,yok-iyte,psychology,bachelor,3,social-sciences;finance;graphic-design;data-science;natural-sciences;mobile-development,social-impact,onsite,free_only,en
668,2.0,yok-bogazici,medicine,bachelor,4,health-sciences;wellbeing;nutrition;mobile-development;game-development;web-development;data-science;culture,social-impact,onsite,paid_ok,no_preference
669,2.0,yok-hacettepe,graphic-design,bachelor,1,career;culture;mobile-development;travel,compete,onsite;hybrid,free_only,no_preference
670,2.0,yok-bogazici,business,bachelor,1,travel;finance;entrepreneurship;career;health-sciences;social-responsibility;wellbeing;social-sciences,build-project;learn;compete,hybrid;onsite,free_only,no_preference
671,2.0,yok-itu,medicine,bachelor,6,finance;game-development;music;culture;international-community;entrepreneurship;travel;sports,build-project;career;learn,hybrid;onsite,paid_ok,en
672,2.0,yok-bogazici,industrial-engineering,bachelor,2,game-development;health-sciences;mental-health;wellbeing;graphic-design,learn;social-impact;compete,hybrid;onsite,free_only,en
673,2.0,yok-bogazici,computer-engineering,bachelor,3,graphic-design;entrepreneurship;mobile-development;data-science;cybersecurity,social-impact;network;build-project,onsite,free_only,tr
674,2.0,yok-ankara,medicine,bachelor,1,nutrition;entrepreneurship;health-sciences;theatre;social-sciences;career;social-responsibility;game-development,build-project;career,hybrid;onsite,free_only,en
675,2.0,yok-ankara,industrial-engineering,bachelor,1,game-development;sports;natural-sciences,career,onsite;hybrid,free_only,no_preference
676,2.0,yok-hacettepe,industrial-engineering,bachelor,3,international-community;cybersecurity;photography,build-project;social-impact,hybrid,paid_ok,en
677,2.0,yok-hacettepe,psychology,bachelor,3,social-sciences;web-development;data-science;theatre;graphic-design;photography;health-sciences,career;social-impact,hybrid,no_preference,tr
678,2.0,yok-itu,industrial-engineering,bachelor,2,web-development;engineering;theatre;social-sciences;sports;culture;languages;ui-ux,compete,online,free_only,tr
679,2.0,yok-itu,psychology,bachelor,3,photography;product;ui-ux,network;social-impact,onsite,paid_ok,tr
680,2.0,yok-itu,industrial-engineering,bachelor,2,entrepreneurship;social-responsibility;cybersecurity;mental-health;wellbeing;product,build-project;network,hybrid,no_preference,no_preference
681,2.0,yok-yildiz,industrial-engineering,bachelor,3,volunteering;sports;health-sciences;graphic-design;product;career,build-project;social-impact;compete,online;hybrid,no_preference,no_preference
682,2.0,yok-bogazici,industrial-engineering,bachelor,2,health-sciences;social-sciences;languages;cybersecurity;music;nutrition;data-science;mobile-development,learn;career;network,hybrid,free_only,no_preference
683,2.0,yok-ankara,medicine,bachelor,1,web-development;travel;photography;finance;sustainability;volunteering;mental-health;theatre,build-project,onsite;online,no_preference,no_preference
684,2.0,yok-iyte,graphic-design,bachelor,3,international-community;social-sciences;data-science;ai;nutrition;theatre;natural-sciences,learn,online;onsite,no_preference,en
685,2.0,yok-iyte,computer-engineering,bachelor,3,natural-sciences;international-community;music;sustainability,learn,onsite;hybrid,free_only,tr
686,2.0,yok-hacettepe,medicine,bachelor,6,sustainability;languages;travel;ui-ux;product,career;social-impact;network,onsite,free_only,en
687,2.0,yok-iyte,computer-engineering,bachelor,1,nutrition;social-sciences;theatre;languages;mental-health;health-sciences;culture,social-impact;network,onsite,no_preference,tr
688,2.0,yok-bogazici,industrial-engineering,bachelor,1,travel;graphic-design;international-community;data-science;cybersecurity;wellbeing;nutrition,build-project;social-impact,online;onsite,free_only,en
689,2.0,yok-hacettepe,industrial-engineering,bachelor,1,international-community;ui-ux;web-development,social-impact,hybrid,free_only,tr
690,2.0,yok-yildiz,graphic-design,bachelor,3,volunteering;health-sciences;natural-sciences;mental-health;theatre;sustainability,career;social-impact,onsite;online,no_preference,en
691,2.0,yok-itu,computer-engineering,bachelor,2,culture;photography;data-science,social-impact,onsite,free_only,en
692,2.0,yok-itu,psychology,bachelor,2,career;product;social-sciences;sports,social-impact,online,paid_ok,no_preference
693,2.0,yok-iyte,graphic-design,bachelor,3,sustainability;social-responsibility;data-science;career;travel;ui-ux;music;languages,learn;network,hybrid;online,free_only,tr
694,2.0,yok-bogazici,computer-engineering,bachelor,3,social-responsibility;social-sciences;international-community,build-project;learn,online;hybrid,free_only,tr
695,2.0,yok-hacettepe,medicine,bachelor,1,web-development;game-development;nutrition;natural-sciences,learn;social-impact,onsite;hybrid,free_only,no_preference
696,2.0,yok-itu,business,bachelor,1,sports;cybersecurity;nutrition;music,build-project;learn;social-impact,online;onsite,paid_ok,en
697,2.0,yok-iyte,industrial-engineering,bachelor,3,entrepreneurship;web-development;finance;wellbeing;international-community;music;data-science,career;learn;build-project,onsite,paid_ok,en
698,2.0,yok-bogazici,psychology,bachelor,2,career;engineering;entrepreneurship,build-project;compete;career,online;hybrid,free_only,en
699,2.0,yok-ankara,medicine,bachelor,4,game-development;mobile-development;wellbeing,social-impact,hybrid;online,no_preference,en
700,2.0,yok-bogazici,business,bachelor,2,social-responsibility;social-sciences;mental-health;game-development;international-community;nutrition,build-project;compete,online,free_only,en
701,2.0,yok-itu,graphic-design,bachelor,1,sports;wellbeing;culture;data-science,learn,online,free_only,no_preference
702,2.0,yok-bogazici,computer-engineering,bachelor,1,mobile-development;culture;sports;nutrition;product,network;social-impact,onsite,no_preference,tr
703,2.0,yok-iyte,psychology,bachelor,1,international-community;entrepreneurship;travel;mental-health;social-responsibility,compete,onsite,no_preference,tr
704,2.0,yok-ankara,medicine,bachelor,5,languages;culture;career;game-development;ai;sustainability;engineering,network;learn;compete,online,free_only,tr
705,2.0,yok-hacettepe,business,bachelor,4,sustainability;engineering;game-development,build-project,onsite,paid_ok,tr
706,2.0,yok-iyte,psychology,bachelor,1,languages;volunteering;ui-ux;social-sciences;graphic-design;game-development,career;learn;build-project,hybrid,paid_ok,en
707,2.0,yok-iyte,psychology,bachelor,4,music;travel;ui-ux;entrepreneurship;cybersecurity;web-development;graphic-design,compete;career;social-impact,hybrid;onsite,paid_ok,no_preference
708,2.0,yok-yildiz,business,bachelor,4,travel;mobile-development;career;international-community,compete,onsite,free_only,en
709,2.0,yok-yildiz,psychology,bachelor,2,sports;social-responsibility;international-community,career,online;hybrid,no_preference,tr
710,2.0,yok-ankara,computer-engineering,bachelor,4,wellbeing;health-sciences;natural-sciences;web-development;cybersecurity;music,learn;social-impact;compete,onsite,paid_ok,no_preference
711,2.0,yok-itu,psychology,bachelor,3,languages;volunteering;cybersecurity;career;health-sciences;data-science;ai;mental-health,learn,onsite,no_preference,no_preference
712,2.0,yok-iyte,computer-engineering,bachelor,4,international-community;ai;graphic-design;product;travel;sustainability;entrepreneurship,learn,online,paid_ok,en
713,2.0,yok-ankara,business,bachelor,1,product;theatre;languages;cybersecurity;music;sustainability;game-development,social-impact,hybrid;online,paid_ok,en
714,2.0,yok-ankara,medicine,bachelor,6,web-development;finance;social-responsibility;sports,learn;social-impact;compete,onsite;hybrid,paid_ok,no_preference
715,2.0,yok-bogazici,graphic-design,bachelor,3,social-responsibility;sports;theatre;cybersecurity;health-sciences;wellbeing;web-development,network;career,onsite,no_preference,no_preference
716,2.0,yok-yildiz,psychology,bachelor,3,entrepreneurship;sustainability;nutrition;ai;volunteering;natural-sciences;social-sciences,learn;build-project,hybrid;onsite,paid_ok,no_preference
717,2.0,yok-yildiz,business,bachelor,3,ui-ux;career;natural-sciences;social-sciences;theatre,learn;compete;social-impact,onsite,no_preference,en
718,2.0,yok-yildiz,business,bachelor,2,social-sciences;sports;theatre;sustainability;culture;game-development;engineering;cybersecurity,learn;build-project;social-impact,hybrid,paid_ok,en
719,2.0,yok-bogazici,medicine,bachelor,3,ui-ux;international-community;graphic-design;volunteering;natural-sciences;photography;languages,learn,onsite;online,no_preference,en
720,2.0,yok-bogazici,business,bachelor,3,nutrition;volunteering;engineering;web-development;mental-health;natural-sciences;social-sciences;career,build-project;social-impact;career,onsite;hybrid,free_only,en
721,2.0,yok-itu,computer-engineering,bachelor,3,music;sports;photography;finance,social-impact;learn,onsite,no_preference,tr
722,2.0,yok-bogazici,graphic-design,bachelor,2,web-development;health-sciences;languages;mental-health;ai,compete;network;learn,hybrid;online,free_only,tr
723,2.0,yok-hacettepe,business,bachelor,1,music;ui-ux;sports;mental-health;international-community;entrepreneurship,compete;build-project,online,no_preference,en
724,2.0,yok-hacettepe,graphic-design,bachelor,1,social-responsibility;data-science;social-sciences;ai,build-project;network,onsite;online,paid_ok,tr
725,2.0,yok-ankara,business,bachelor,4,data-science;travel;product;graphic-design;entrepreneurship;sports;game-development,build-project,hybrid,no_preference,en
726,2.0,yok-itu,industrial-engineering,bachelor,4,social-responsibility;travel;mental-health;cybersecurity,career;compete;network,hybrid,no_preference,no_preference
727,2.0,yok-yildiz,industrial-engineering,bachelor,3,social-responsibility;mental-health;travel;web-development;entrepreneurship;social-sciences;sustainability;health-sciences,compete,onsite,free_only,en
728,2.0,yok-yildiz,industrial-engineering,bachelor,1,cybersecurity;game-development;mobile-development;volunteering,social-impact,onsite;hybrid,no_preference,en
729,2.0,yok-bogazici,industrial-engineering,bachelor,4,travel;cybersecurity;engineering,learn;compete;network,online,paid_ok,tr
730,2.0,yok-yildiz,computer-engineering,bachelor,3,natural-sciences;culture;entrepreneurship;travel;social-responsibility;mobile-development;music;data-science,network;build-project,hybrid,paid_ok,no_preference
731,2.0,yok-ankara,industrial-engineering,bachelor,1,ui-ux;languages;game-development;sports;international-community;social-sciences,compete;build-project;career,online,no_preference,en
732,2.0,yok-ankara,computer-engineering,bachelor,4,sustainability;nutrition;web-development;languages,career,hybrid;onsite,no_preference,en
733,2.0,yok-itu,business,bachelor,1,mental-health;social-sciences;finance;music;engineering,social-impact;compete,online;onsite,free_only,en
734,2.0,yok-ankara,computer-engineering,bachelor,2,finance;international-community;social-responsibility,social-impact,hybrid,no_preference,tr
735,2.0,yok-itu,industrial-engineering,bachelor,1,wellbeing;web-development;sustainability;ui-ux;graphic-design;mental-health;ai,social-impact;compete,online,free_only,no_preference
736,2.0,yok-iyte,business,bachelor,2,languages;health-sciences;natural-sciences;ai,social-impact;career,onsite,free_only,no_preference
737,2.0,yok-bogazici,graphic-design,bachelor,2,wellbeing;culture;game-development;career;ui-ux,build-project,hybrid;onsite,paid_ok,no_preference
738,2.0,yok-yildiz,business,bachelor,4,cybersecurity;languages;wellbeing;ui-ux,compete,hybrid,paid_ok,en
739,2.0,yok-hacettepe,psychology,bachelor,1,data-science;sustainability;languages;natural-sciences;photography;health-sciences;ui-ux,network;build-project,hybrid;online,paid_ok,tr
740,2.0,yok-bogazici,psychology,bachelor,2,social-sciences;cybersecurity;languages,build-project;career,hybrid,no_preference,en
741,2.0,yok-hacettepe,computer-engineering,bachelor,2,sustainability;entrepreneurship;travel,build-project;social-impact;network,onsite;hybrid,free_only,no_preference
742,2.0,yok-hacettepe,industrial-engineering,bachelor,3,web-development;finance;natural-sciences,compete,hybrid;online,paid_ok,en
743,2.0,yok-iyte,computer-engineering,bachelor,3,ui-ux;culture;data-science;social-sciences,build-project,online,paid_ok,tr
744,2.0,yok-yildiz,business,bachelor,3,music;social-sciences;entrepreneurship;culture,career,hybrid,no_preference,tr
745,2.0,yok-iyte,medicine,bachelor,4,cybersecurity;volunteering;social-responsibility;nutrition;data-science,career,onsite;online,paid_ok,tr
746,2.0,yok-iyte,computer-engineering,bachelor,2,music;mobile-development;ai;career;nutrition;theatre;finance;social-sciences,network;social-impact,hybrid;online,no_preference,tr
747,2.0,yok-hacettepe,psychology,bachelor,2,game-development;social-responsibility;sports,compete,online;hybrid,paid_ok,en
748,2.0,yok-hacettepe,business,bachelor,4,health-sciences;sports;social-sciences;web-development;mobile-development;cybersecurity;sustainability,career;build-project;compete,online;onsite,no_preference,tr
749,2.0,yok-hacettepe,psychology,bachelor,4,sports;mental-health;product,build-project;network,online,no_preference,tr
750,2.0,yok-hacettepe,computer-engineering,bachelor,4,engineering;natural-sciences;culture;languages;ai;mental-health;photography,career;compete,online;onsite,paid_ok,en
751,2.0,yok-itu,psychology,bachelor,1,graphic-design;social-responsibility;travel;engineering;photography;finance,career,hybrid;onsite,free_only,no_preference
752,2.0,yok-itu,industrial-engineering,bachelor,1,health-sciences;mobile-development;theatre;sports;languages,social-impact;build-project;career,online;hybrid,paid_ok,en
753,2.0,yok-yildiz,computer-engineering,bachelor,2,theatre;cybersecurity;career,social-impact;compete;build-project,onsite,paid_ok,en
754,2.0,yok-hacettepe,graphic-design,bachelor,2,sports;engineering;volunteering,learn;build-project,onsite;online,no_preference,tr
755,2.0,yok-itu,computer-engineering,bachelor,1,theatre;sustainability;music,compete;career,hybrid,paid_ok,tr
756,2.0,yok-yildiz,psychology,bachelor,3,product;health-sciences;music;social-responsibility;career,build-project;social-impact,hybrid,paid_ok,no_preference
757,2.0,yok-yildiz,medicine,bachelor,5,culture;theatre;entrepreneurship;travel;sports;social-sciences;product,build-project,hybrid;onsite,free_only,no_preference
758,2.0,yok-itu,graphic-design,bachelor,1,international-community;web-development;social-responsibility;natural-sciences;volunteering,build-project;compete,online,paid_ok,en
759,2.0,yok-itu,psychology,bachelor,3,sports;languages;sustainability;photography;culture;engineering;social-sciences,social-impact,hybrid;onsite,free_only,tr
760,2.0,yok-itu,medicine,bachelor,2,data-science;health-sciences;social-sciences,network;learn,hybrid;online,free_only,tr
761,2.0,yok-hacettepe,computer-engineering,bachelor,3,finance;theatre;music,career;learn;social-impact,onsite,no_preference,en
762,2.0,yok-iyte,industrial-engineering,bachelor,4,social-sciences;cybersecurity;career;travel;graphic-design,network;learn,onsite;online,no_preference,tr
763,2.0,yok-hacettepe,medicine,bachelor,3,health-sciences;wellbeing;sustainability,career;social-impact,onsite;hybrid,free_only,no_preference
764,2.0,yok-bogazici,psychology,bachelor,4,sports;career;mobile-development;social-sciences;health-sciences,social-impact;network,hybrid,free_only,no_preference
765,2.0,yok-itu,medicine,bachelor,5,travel;entrepreneurship;natural-sciences;volunteering;career;mental-health;product;wellbeing,network,onsite,free_only,no_preference
766,2.0,yok-hacettepe,medicine,bachelor,6,wellbeing;theatre;culture;ai,compete;build-project;learn,onsite,free_only,no_preference
767,2.0,yok-iyte,business,bachelor,2,mobile-development;ai;volunteering;social-responsibility;graphic-design;product;theatre,network;build-project;learn,online,no_preference,tr
768,2.0,yok-bogazici,graphic-design,bachelor,1,social-responsibility;photography;entrepreneurship;nutrition,learn,onsite;online,paid_ok,tr
769,2.0,yok-iyte,industrial-engineering,bachelor,4,entrepreneurship;graphic-design;music;mobile-development;social-sciences;finance;travel;nutrition,network,onsite;hybrid,paid_ok,tr
770,2.0,yok-itu,business,bachelor,4,international-community;mobile-development;sports;travel;game-development;data-science;web-development;theatre,social-impact,hybrid;online,no_preference,no_preference
771,2.0,yok-hacettepe,business,bachelor,1,culture;sustainability;graphic-design;cybersecurity;engineering;mental-health;game-development;health-sciences,build-project;network;career,hybrid;online,free_only,en
772,2.0,yok-bogazici,psychology,bachelor,1,nutrition;social-responsibility;web-development,learn;network,onsite;hybrid,paid_ok,no_preference
773,2.0,yok-iyte,psychology,bachelor,2,cybersecurity;product;career;social-sciences,compete;network,hybrid;online,no_preference,tr
774,2.0,yok-iyte,psychology,bachelor,2,health-sciences;nutrition;finance;volunteering;travel;photography,social-impact;network;build-project,onsite;hybrid,paid_ok,tr
775,2.0,yok-ankara,business,bachelor,1,ai;natural-sciences;product;photography;wellbeing,career;learn;build-project,online,free_only,no_preference
776,2.0,yok-bogazici,medicine,bachelor,5,culture;volunteering;travel;game-development;languages;natural-sciences;career;theatre,compete;career,online,paid_ok,no_preference
777,2.0,yok-ankara,graphic-design,bachelor,3,volunteering;music;languages,learn,hybrid,free_only,tr
778,2.0,yok-yildiz,medicine,bachelor,1,natural-sciences;finance;nutrition;game-development;sports;photography;data-science,build-project,hybrid;onsite,no_preference,no_preference
779,2.0,yok-yildiz,industrial-engineering,bachelor,4,product;culture;nutrition;wellbeing;travel;finance,career,online;hybrid,paid_ok,en
780,2.0,yok-yildiz,medicine,bachelor,1,volunteering;travel;social-responsibility;culture;data-science;nutrition;career;sports,career;compete;social-impact,online;onsite,free_only,tr
781,2.0,yok-bogazici,business,bachelor,3,natural-sciences;entrepreneurship;photography;finance;sports;game-development;engineering;mental-health,network;learn,online,free_only,no_preference
782,2.0,yok-iyte,psychology,bachelor,2,languages;ui-ux;social-sciences;graphic-design;sustainability;health-sciences;music;travel,social-impact;career;build-project,hybrid,paid_ok,no_preference
783,2.0,yok-iyte,graphic-design,bachelor,4,engineering;volunteering;languages;wellbeing;music;sustainability;data-science;photography,build-project;career;network,hybrid;onsite,paid_ok,en
784,2.0,yok-hacettepe,psychology,bachelor,3,product;sustainability;international-community;theatre,social-impact;build-project;learn,online;hybrid,paid_ok,tr
785,2.0,yok-yildiz,psychology,bachelor,3,travel;natural-sciences;wellbeing;mental-health;theatre,career;network;social-impact,onsite,free_only,no_preference
786,2.0,yok-yildiz,medicine,bachelor,6,volunteering;international-community;wellbeing;ui-ux;cybersecurity;engineering;entrepreneurship,build-project,onsite;online,no_preference,en
787,2.0,yok-yildiz,graphic-design,bachelor,2,data-science;languages;theatre;web-development;music;photography;ui-ux;wellbeing,career;learn;social-impact,onsite;hybrid,paid_ok,tr
788,2.0,yok-itu,business,bachelor,4,finance;entrepreneurship;natural-sciences;cybersecurity;web-development,compete,hybrid;online,no_preference,en
